datum,tijd,cat,counter,datetime,dag,tijduren,dagdeel,etmaalGemiddeldeTempGradenCelsius,zonneschijnUren,stralingJoulePerVierkanteCm,EtmaalNeerslagMM,gemLuchtdrukHectoPascal,Open,High,Low,Close,Volume,Adjusted Close
2015-01-16,16:14,Samen,1,2015-01-16T15:14:00Z,vrijdag,16.2333333333333,middag,5.5,4.1,387,2.3,1004,423.369995,433.619995,422.940002,432.980011,0,432.980011
2015-01-16,09:23,Samen,1,2015-01-16T08:23:00Z,vrijdag,9.38333333333333,ochtend,5.5,4.1,387,2.3,1004,423.369995,433.619995,422.940002,432.980011,0,432.980011
2015-01-15,15:29,Samen,1,2015-01-15T14:29:00Z,donderdag,15.4833333333333,middag,8,0,73,12.8,994.6,422.600006,426.619995,411.459991,425.320007,0,425.320007
2015-01-15,10:18,Samen,1,2015-01-15T09:18:00Z,donderdag,10.3,ochtend,8,0,73,12.8,994.6,422.600006,426.619995,411.459991,425.320007,0,425.320007
2015-01-14,10:03,Samen,1,2015-01-14T09:03:00Z,woensdag,10.05,ochtend,4.8,2.2,246,3.7,1006.1,418.440002,425.299988,416.869995,418.329987,0,418.329987
2015-01-13,09:43,Samen,1,2015-01-13T08:43:00Z,dinsdag,9.71666666666667,ochtend,8.2,0.3,94,20.8,1002.7,415.76001,424.709991,414.820007,423.790009,0,423.790009
2015-01-13,09:43,Samen,1,2015-01-13T08:43:00Z,dinsdag,9.71666666666667,ochtend,8.2,0.3,94,20.8,1002.7,415.76001,424.709991,414.820007,423.790009,0,423.790009
2015-01-12,15:25,Samen,1,2015-01-12T14:25:00Z,maandag,15.4166666666667,middag,9.1,0,127,7.2,1011.2,417.049988,421.5,413.630005,418.410004,0,418.410004
2015-01-12,11:46,Samen,1,2015-01-12T10:46:00Z,maandag,11.7666666666667,ochtend,9.1,0,127,7.2,1011.2,417.049988,421.5,413.630005,418.410004,0,418.410004
2015-01-09,11:38,Samen,1,2015-01-09T10:38:00Z,vrijdag,11.6333333333333,ochtend,9.8,0,111,7.1,1015.3,422.410004,424.230011,412.76001,415.589996,0,415.589996
2015-01-07,11:33,Samen,1,2015-01-07T10:33:00Z,woensdag,11.55,ochtend,4.4,4.6,303,2.6,1024.8,411.01001,413.959991,408.600006,411.209991,0,411.209991
2015-01-06,11:08,Samen,1,2015-01-06T10:08:00Z,dinsdag,11.1333333333333,ochtend,3.4,1.2,230,1,1021.7,411.670013,414.619995,406.299988,408.429993,0,408.429993
2015-01-01,11:50,Samen,1,2015-01-01T10:50:00Z,donderdag,11.8333333333333,ochtend,3.8,1.4,187,0.3,1029.4,NA,NA,NA,NA,NA,NA
2014-12-31,19:26,Samen,1,2014-12-31T18:26:00Z,woensdag,19.4333333333333,avond,5.6,4.8,308,0,1034.1,422.839996,424.700012,422.269989,424.470001,0,424.470001
2014-12-23,15:52,Samen,1,2014-12-23T14:52:00Z,dinsdag,15.8666666666667,middag,11.1,5.4,361,0,1015.6,423.040009,426.769989,422.640015,426.769989,0,426.769989
2014-12-22,14:57,Samen,1,2014-12-22T13:57:00Z,maandag,14.95,middag,11.6,0,67,0.9,1015.8,419.76001,424.079987,419.76001,421.579987,0,421.579987
2014-12-22,11:23,Samen,1,2014-12-22T10:23:00Z,maandag,11.3833333333333,ochtend,11.6,0,67,0.9,1015.8,419.76001,424.079987,419.76001,421.579987,0,421.579987
2014-12-19,10:18,Samen,1,2014-12-19T09:18:00Z,vrijdag,10.3,ochtend,9.4,2.6,208,8.5,1012.2,420.660004,421.350006,414.390015,418.369995,0,418.369995
2014-12-18,09:59,Samen,1,2014-12-18T08:59:00Z,donderdag,9.98333333333333,ochtend,11.7,0.2,127,1.1,1008.3,410.089996,416.559998,407.970001,416.440002,128151200,416.440002
2014-12-17,13:15,Samen,1,2014-12-17T12:15:00Z,woensdag,13.25,middag,8.7,0,61,3.5,1004.9,399.160004,404.529999,397.089996,403.459991,107624500,403.459991
2014-12-05,14:55,Samen,1,2014-12-05T13:55:00Z,vrijdag,14.9166666666667,middag,4.2,0,141,2.1,1017.2,426.730011,431.220001,426.690002,431.059998,80066600,431.059998
2014-12-04,09:06,Samen,1,2014-12-04T08:06:00Z,donderdag,9.1,ochtend,-0.3,0,70,0,1017.6,430.25,432.220001,422.859985,423.679993,106427900,423.679993
2014-12-01,15:50,Samen,1,2014-12-01T14:50:00Z,maandag,15.8333333333333,middag,1.6,0,47,0,1013.4,422.820007,424.450012,421.609985,423.470001,75867000,423.470001
2014-11-28,09:14,Samen,1,2014-11-28T08:14:00Z,vrijdag,9.23333333333333,ochtend,6.7,0.3,168,0,1008.4,425.559998,426.019989,422.970001,425.859985,85080500,425.859985
2014-11-25,15:23,Samen,1,2014-11-25T14:23:00Z,dinsdag,15.3833333333333,middag,3.9,3,310,0,1023.8,423.130005,425.75,421.660004,423.179993,100857900,423.179993
2014-11-21,11:00,Samen,1,2014-11-21T10:00:00Z,vrijdag,11,ochtend,5.5,6.7,459,-0.1,1021.7,417.890015,424.730011,417.299988,423.459991,141684200,423.459991
2014-11-20,11:13,Samen,1,2014-11-20T10:13:00Z,donderdag,11.2166666666667,ochtend,7,0,122,0,1026.7,417.98999,418.329987,414.369995,416.809998,87192300,416.809998
2014-11-18,15:30,Samen,1,2014-11-18T14:30:00Z,dinsdag,15.5,middag,8.1,0,99,0.2,1011.7,414.390015,417.809998,413.809998,417.160004,76088700,417.160004
2014-11-17,14:41,Samen,1,2014-11-17T13:41:00Z,maandag,14.6833333333333,middag,9.4,1.9,319,-0.1,1004.3,408.829987,414.799988,408.609985,414.070007,72971700,414.070007
2014-11-14,15:20,Samen,1,2014-11-14T14:20:00Z,vrijdag,15.3333333333333,middag,9.6,0.3,218,6.1,1005.3,412.559998,412.559998,408.98999,411.970001,75836800,411.970001
2014-11-13,12:09,Samen,1,2014-11-13T11:09:00Z,donderdag,12.15,middag,7.3,5.4,502,0,1010.5,412.769989,413.829987,408.869995,411.410004,110072300,411.410004
2015-01-16,09:24,Dre alleen,1,2015-01-16T08:24:00Z,vrijdag,9.4,ochtend,5.5,4.1,387,2.3,1004,423.369995,433.619995,422.940002,432.980011,0,432.980011
2015-01-15,10:34,Dre alleen,1,2015-01-15T09:34:00Z,donderdag,10.5666666666667,ochtend,8,0,73,12.8,994.6,422.600006,426.619995,411.459991,425.320007,0,425.320007
2015-01-14,10:06,Dre alleen,1,2015-01-14T09:06:00Z,woensdag,10.1,ochtend,4.8,2.2,246,3.7,1006.1,418.440002,425.299988,416.869995,418.329987,0,418.329987
2015-01-13,11:17,Dre alleen,1,2015-01-13T10:17:00Z,dinsdag,11.2833333333333,ochtend,8.2,0.3,94,20.8,1002.7,415.76001,424.709991,414.820007,423.790009,0,423.790009
2015-01-13,09:51,Dre alleen,1,2015-01-13T08:51:00Z,dinsdag,9.85,ochtend,8.2,0.3,94,20.8,1002.7,415.76001,424.709991,414.820007,423.790009,0,423.790009
2015-01-13,09:17,Dre alleen,1,2015-01-13T08:17:00Z,dinsdag,9.28333333333333,ochtend,8.2,0.3,94,20.8,1002.7,415.76001,424.709991,414.820007,423.790009,0,423.790009
2015-01-12,15:15,Dre alleen,1,2015-01-12T14:15:00Z,maandag,15.25,middag,9.1,0,127,7.2,1011.2,417.049988,421.5,413.630005,418.410004,0,418.410004
2015-01-12,08:54,Dre alleen,1,2015-01-12T07:54:00Z,maandag,8.9,ochtend,9.1,0,127,7.2,1011.2,417.049988,421.5,413.630005,418.410004,0,418.410004
2015-01-12,06:54,Dre alleen,1,2015-01-12T05:54:00Z,maandag,6.9,ochtend,9.1,0,127,7.2,1011.2,417.049988,421.5,413.630005,418.410004,0,418.410004
2015-01-11,11:47,Dre alleen,1,2015-01-11T10:47:00Z,zondag,11.7833333333333,ochtend,6.6,1.5,253,-0.1,1017.2,NA,NA,NA,NA,NA,NA
2015-01-10,13:48,Dre alleen,1,2015-01-10T12:48:00Z,zaterdag,13.8,middag,9.3,0.5,117,2.3,1010.9,NA,NA,NA,NA,NA,NA
2015-01-10,11:23,Dre alleen,1,2015-01-10T10:23:00Z,zaterdag,11.3833333333333,ochtend,9.3,0.5,117,2.3,1010.9,NA,NA,NA,NA,NA,NA
2015-01-09,11:56,Dre alleen,1,2015-01-09T10:56:00Z,vrijdag,11.9333333333333,ochtend,9.8,0,111,7.1,1015.3,422.410004,424.230011,412.76001,415.589996,0,415.589996
2015-01-09,09:37,Dre alleen,1,2015-01-09T08:37:00Z,vrijdag,9.61666666666667,ochtend,9.8,0,111,7.1,1015.3,422.410004,424.230011,412.76001,415.589996,0,415.589996
2015-01-09,08:50,Dre alleen,1,2015-01-09T07:50:00Z,vrijdag,8.83333333333333,ochtend,9.8,0,111,7.1,1015.3,422.410004,424.230011,412.76001,415.589996,0,415.589996
2015-01-08,12:10,Dre alleen,1,2015-01-08T11:10:00Z,donderdag,12.1666666666667,middag,7.3,0,36,12.4,1020.1,416.600006,424.140015,415.440002,423.070007,0,423.070007
2015-01-07,10:29,Dre alleen,1,2015-01-07T09:29:00Z,woensdag,10.4833333333333,ochtend,4.4,4.6,303,2.6,1024.8,411.01001,413.959991,408.600006,411.209991,0,411.209991
2015-01-07,09:09,Dre alleen,1,2015-01-07T08:09:00Z,woensdag,9.15,ochtend,4.4,4.6,303,2.6,1024.8,411.01001,413.959991,408.600006,411.209991,0,411.209991
2015-01-06,11:06,Dre alleen,1,2015-01-06T10:06:00Z,dinsdag,11.1,ochtend,3.4,1.2,230,1,1021.7,411.670013,414.619995,406.299988,408.429993,0,408.429993
2015-01-05,08:44,Dre alleen,1,2015-01-05T07:44:00Z,maandag,8.73333333333333,ochtend,3.3,0.2,117,0,1030.3,420.059998,424.579987,410.48999,410.940002,0,410.940002
2015-01-05,07:18,Dre alleen,1,2015-01-05T06:18:00Z,maandag,7.3,ochtend,3.3,0.2,117,0,1030.3,420.059998,424.579987,410.48999,410.940002,0,410.940002
2015-01-04,15:38,Dre alleen,1,2015-01-04T14:38:00Z,zondag,15.6333333333333,middag,4.1,4.1,302,0.3,1033.3,NA,NA,NA,NA,NA,NA
2015-01-04,11:31,Dre alleen,1,2015-01-04T10:31:00Z,zondag,11.5166666666667,ochtend,4.1,4.1,302,0.3,1033.3,NA,NA,NA,NA,NA,NA
2015-01-04,10:41,Dre alleen,1,2015-01-04T09:41:00Z,zondag,10.6833333333333,ochtend,4.1,4.1,302,0.3,1033.3,NA,NA,NA,NA,NA,NA
2015-01-01,11:50,Dre alleen,1,2015-01-01T10:50:00Z,donderdag,11.8333333333333,ochtend,3.8,1.4,187,0.3,1029.4,NA,NA,NA,NA,NA,NA
2014-12-31,19:27,Dre alleen,1,2014-12-31T18:27:00Z,woensdag,19.45,avond,5.6,4.8,308,0,1034.1,422.839996,424.700012,422.269989,424.470001,0,424.470001
2014-12-31,13:00,Dre alleen,1,2014-12-31T12:00:00Z,woensdag,13,middag,5.6,4.8,308,0,1034.1,422.839996,424.700012,422.269989,424.470001,0,424.470001
2014-12-31,12:23,Dre alleen,1,2014-12-31T11:23:00Z,woensdag,12.3833333333333,middag,5.6,4.8,308,0,1034.1,422.839996,424.700012,422.269989,424.470001,0,424.470001
2014-12-29,11:32,Dre alleen,1,2014-12-29T10:32:00Z,maandag,11.5333333333333,ochtend,5.2,1.7,198,1.3,1034.9,427.390015,428.320007,422.859985,426.890015,0,426.890015
2014-12-29,11:02,Dre alleen,1,2014-12-29T10:02:00Z,maandag,11.0333333333333,ochtend,5.2,1.7,198,1.3,1034.9,427.390015,428.320007,422.859985,426.890015,0,426.890015
2014-12-28,11:41,Dre alleen,1,2014-12-28T10:41:00Z,zondag,11.6833333333333,ochtend,0.3,6.5,365,0.1,1027.7,NA,NA,NA,NA,NA,NA
2014-12-28,11:11,Dre alleen,1,2014-12-28T10:11:00Z,zondag,11.1833333333333,ochtend,0.3,6.5,365,0.1,1027.7,NA,NA,NA,NA,NA,NA
2014-12-27,14:29,Dre alleen,1,2014-12-27T13:29:00Z,zaterdag,14.4833333333333,middag,1.1,0,42,19.2,1002.7,NA,NA,NA,NA,NA,NA
2014-12-26,15:46,Dre alleen,1,2014-12-26T14:46:00Z,vrijdag,15.7666666666667,middag,3.6,1.4,217,0.2,1024.9,NA,NA,NA,NA,NA,NA
2014-12-26,10:55,Dre alleen,1,2014-12-26T09:55:00Z,vrijdag,10.9166666666667,ochtend,3.6,1.4,217,0.2,1024.9,NA,NA,NA,NA,NA,NA
2014-12-25,13:30,Dre alleen,1,2014-12-25T12:30:00Z,donderdag,13.5,middag,5.6,1.4,135,5,1024.2,NA,NA,NA,NA,NA,NA
2014-12-25,12:57,Dre alleen,1,2014-12-25T11:57:00Z,donderdag,12.95,middag,5.6,1.4,135,5,1024.2,NA,NA,NA,NA,NA,NA
2014-12-23,16:11,Dre alleen,1,2014-12-23T15:11:00Z,dinsdag,16.1833333333333,middag,11.1,5.4,361,0,1015.6,423.040009,426.769989,422.640015,426.769989,0,426.769989
2014-12-23,09:37,Dre alleen,1,2014-12-23T08:37:00Z,dinsdag,9.61666666666667,ochtend,11.1,5.4,361,0,1015.6,423.040009,426.769989,422.640015,426.769989,0,426.769989
2014-12-23,09:37,Dre alleen,1,2014-12-23T08:37:00Z,dinsdag,9.61666666666667,ochtend,11.1,5.4,361,0,1015.6,423.040009,426.769989,422.640015,426.769989,0,426.769989
2014-12-22,14:51,Dre alleen,1,2014-12-22T13:51:00Z,maandag,14.85,middag,11.6,0,67,0.9,1015.8,419.76001,424.079987,419.76001,421.579987,0,421.579987
2014-12-22,11:23,Dre alleen,1,2014-12-22T10:23:00Z,maandag,11.3833333333333,ochtend,11.6,0,67,0.9,1015.8,419.76001,424.079987,419.76001,421.579987,0,421.579987
2014-12-21,12:48,Dre alleen,1,2014-12-21T11:48:00Z,zondag,12.8,middag,8.8,0,126,0,1024.2,NA,NA,NA,NA,NA,NA
2014-12-21,10:11,Dre alleen,1,2014-12-21T09:11:00Z,zondag,10.1833333333333,ochtend,8.8,0,126,0,1024.2,NA,NA,NA,NA,NA,NA
2014-12-20,11:30,Dre alleen,1,2014-12-20T10:30:00Z,zaterdag,11.5,ochtend,8,0,122,3.7,1021.3,NA,NA,NA,NA,NA,NA
2014-12-20,11:30,Dre alleen,1,2014-12-20T10:30:00Z,zaterdag,11.5,ochtend,8,0,122,3.7,1021.3,NA,NA,NA,NA,NA,NA
2014-12-20,09:30,Dre alleen,1,2014-12-20T08:30:00Z,zaterdag,9.5,ochtend,8,0,122,3.7,1021.3,NA,NA,NA,NA,NA,NA
2014-12-19,09:44,Dre alleen,1,2014-12-19T08:44:00Z,vrijdag,9.73333333333333,ochtend,9.4,2.6,208,8.5,1012.2,420.660004,421.350006,414.390015,418.369995,0,418.369995
2014-12-19,07:28,Dre alleen,1,2014-12-19T06:28:00Z,vrijdag,7.46666666666667,ochtend,9.4,2.6,208,8.5,1012.2,420.660004,421.350006,414.390015,418.369995,0,418.369995
2014-12-18,09:43,Dre alleen,1,2014-12-18T08:43:00Z,donderdag,9.71666666666667,ochtend,11.7,0.2,127,1.1,1008.3,410.089996,416.559998,407.970001,416.440002,128151200,416.440002
2014-12-18,07:32,Dre alleen,1,2014-12-18T06:32:00Z,donderdag,7.53333333333333,ochtend,11.7,0.2,127,1.1,1008.3,410.089996,416.559998,407.970001,416.440002,128151200,416.440002
2014-12-17,13:10,Dre alleen,1,2014-12-17T12:10:00Z,woensdag,13.1666666666667,middag,8.7,0,61,3.5,1004.9,399.160004,404.529999,397.089996,403.459991,107624500,403.459991
2014-12-17,07:15,Dre alleen,1,2014-12-17T06:15:00Z,woensdag,7.25,ochtend,8.7,0,61,3.5,1004.9,399.160004,404.529999,397.089996,403.459991,107624500,403.459991
2014-12-16,11:08,Dre alleen,1,2014-12-16T10:08:00Z,dinsdag,11.1333333333333,ochtend,6.1,2,196,0.7,1011.8,397.660004,404.170013,389.309998,403.790009,177484100,403.790009
2014-12-16,06:34,Dre alleen,1,2014-12-16T05:34:00Z,dinsdag,6.56666666666667,ochtend,6.1,2,196,0.7,1011.8,397.660004,404.170013,389.309998,403.790009,177484100,403.790009
2014-12-15,08:47,Dre alleen,1,2014-12-15T07:47:00Z,maandag,8.78333333333333,ochtend,6,1.6,173,5.6,1010.8,405.209991,408.890015,395.609985,396.089996,106704700,396.089996
2014-12-12,11:30,Dre alleen,1,2014-12-12T10:30:00Z,vrijdag,11.5,ochtend,7.7,0,52,15.2,996.6,413.660004,414.350006,405.630005,406.170013,100317800,406.170013
2014-12-11,13:38,Dre alleen,1,2014-12-11T12:38:00Z,donderdag,13.6333333333333,middag,7.7,1,134,6.8,1005.8,415.350006,418.519989,413.890015,416.769989,82329000,416.769989
2014-12-11,11:15,Dre alleen,1,2014-12-11T10:15:00Z,donderdag,11.25,ochtend,7.7,1,134,6.8,1005.8,415.350006,418.519989,413.890015,416.769989,82329000,416.769989
2014-12-10,10:47,Dre alleen,1,2014-12-10T09:47:00Z,woensdag,10.7833333333333,ochtend,7.7,6,365,6.9,1012.8,419.309998,421.390015,415.640015,416.709991,89327900,416.709991
2014-12-10,10:16,Dre alleen,1,2014-12-10T09:16:00Z,woensdag,10.2666666666667,ochtend,7.7,6,365,6.9,1012.8,419.309998,421.390015,415.640015,416.709991,89327900,416.709991
2014-12-07,11:42,Dre alleen,1,2014-12-07T10:42:00Z,zondag,11.7,ochtend,5.1,0,74,4.8,1017.1,NA,NA,NA,NA,NA,NA
2014-12-07,11:17,Dre alleen,1,2014-12-07T10:17:00Z,zondag,11.2833333333333,ochtend,5.1,0,74,4.8,1017.1,NA,NA,NA,NA,NA,NA
2014-12-05,10:08,Dre alleen,1,2014-12-05T09:08:00Z,vrijdag,10.1333333333333,ochtend,4.2,0,141,2.1,1017.2,426.730011,431.220001,426.690002,431.059998,80066600,431.059998
2014-12-05,10:08,Dre alleen,1,2014-12-05T09:08:00Z,vrijdag,10.1333333333333,ochtend,4.2,0,141,2.1,1017.2,426.730011,431.220001,426.690002,431.059998,80066600,431.059998
2014-12-04,14:40,Dre alleen,1,2014-12-04T13:40:00Z,donderdag,14.6666666666667,middag,-0.3,0,70,0,1017.6,430.25,432.220001,422.859985,423.679993,106427900,423.679993
2014-12-03,11:17,Dre alleen,1,2014-12-03T10:17:00Z,woensdag,11.2833333333333,ochtend,-0.1,0,71,-0.1,1022.3,428.529999,429.929993,428.290009,428.609985,70375300,428.609985
2014-12-01,15:50,Dre alleen,1,2014-12-01T14:50:00Z,maandag,15.8333333333333,middag,1.6,0,47,0,1013.4,422.820007,424.450012,421.609985,423.470001,75867000,423.470001
2014-12-01,10:11,Dre alleen,1,2014-12-01T09:11:00Z,maandag,10.1833333333333,ochtend,1.6,0,47,0,1013.4,422.820007,424.450012,421.609985,423.470001,75867000,423.470001
2014-12-01,08:59,Dre alleen,1,2014-12-01T07:59:00Z,maandag,8.98333333333333,ochtend,1.6,0,47,0,1013.4,422.820007,424.450012,421.609985,423.470001,75867000,423.470001
2014-12-01,08:59,Dre alleen,1,2014-12-01T07:59:00Z,maandag,8.98333333333333,ochtend,1.6,0,47,0,1013.4,422.820007,424.450012,421.609985,423.470001,75867000,423.470001
2014-11-30,13:05,Dre alleen,1,2014-11-30T12:05:00Z,zondag,13.0833333333333,middag,2.8,0,58,2.6,1013.1,NA,NA,NA,NA,NA,NA
2014-11-30,10:51,Dre alleen,1,2014-11-30T09:51:00Z,zondag,10.85,ochtend,2.8,0,58,2.6,1013.1,NA,NA,NA,NA,NA,NA
2014-11-29,12:21,Dre alleen,1,2014-11-29T11:21:00Z,zaterdag,12.35,middag,3.1,6.3,386,0,1014.2,NA,NA,NA,NA,NA,NA
2014-11-29,11:01,Dre alleen,1,2014-11-29T10:01:00Z,zaterdag,11.0166666666667,ochtend,3.1,6.3,386,0,1014.2,NA,NA,NA,NA,NA,NA
2014-11-28,10:35,Dre alleen,1,2014-11-28T09:35:00Z,vrijdag,10.5833333333333,ochtend,6.7,0.3,168,0,1008.4,425.559998,426.019989,422.970001,425.859985,85080500,425.859985
2014-11-28,10:35,Dre alleen,1,2014-11-28T09:35:00Z,vrijdag,10.5833333333333,ochtend,6.7,0.3,168,0,1008.4,425.559998,426.019989,422.970001,425.859985,85080500,425.859985
2014-11-28,09:12,Dre alleen,1,2014-11-28T08:12:00Z,vrijdag,9.2,ochtend,6.7,0.3,168,0,1008.4,425.559998,426.019989,422.970001,425.859985,85080500,425.859985
2014-11-27,09:55,Dre alleen,1,2014-11-27T08:55:00Z,donderdag,9.91666666666667,ochtend,7.4,0,103,1,1006.9,425.089996,426.98999,425.040009,425.75,73926900,425.75
2014-11-27,09:55,Dre alleen,1,2014-11-27T08:55:00Z,donderdag,9.91666666666667,ochtend,7.4,0,103,1,1006.9,425.089996,426.98999,425.040009,425.75,73926900,425.75
2014-11-26,13:13,Dre alleen,1,2014-11-26T12:13:00Z,woensdag,13.2166666666667,middag,5,0.2,196,1.1,1013.7,424.019989,425.480011,423.5,423.970001,60791800,423.970001
2014-11-26,13:12,Dre alleen,1,2014-11-26T12:12:00Z,woensdag,13.2,middag,5,0.2,196,1.1,1013.7,424.019989,425.480011,423.5,423.970001,60791800,423.970001
2014-11-25,15:23,Dre alleen,1,2014-11-25T14:23:00Z,dinsdag,15.3833333333333,middag,3.9,3,310,0,1023.8,423.130005,425.75,421.660004,423.179993,100857900,423.179993
2014-11-25,09:07,Dre alleen,1,2014-11-25T08:07:00Z,dinsdag,9.11666666666667,ochtend,3.9,3,310,0,1023.8,423.130005,425.75,421.660004,423.179993,100857900,423.179993
